id,station_name,short_name,total_docks,docks_in_service,status,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_8hcu_yrd4,reference_matched,station_key,station_first_trip_at,source_ids,name_variants,first_trip_archive,opening_date_status,earlier_same_name_trip_at,service_date_review_reasons
a3af1cec-a135-11e9-9cda-0a87ae2ba916,Maplewood Ave & Peterson Ave,CHI00592,11,11,In Service,41.9902360287,-87.6933696402,"{""type"":""Point"",""coordinates"":[-87.6933696402,41.99023602867]}",46,4450,20,15,24,50,40,True,divvy_d48b63ae54c450a0,2015-05-13 13:35:00,455 | CHI00592 | KA1504000130,Maplewood Ave & Peterson Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3af2216-a135-11e9-9cda-0a87ae2ba916,2112 W Peterson Ave,CHI00611,11,11,In Service,41.991178,-87.683593,"{""type"":""Point"",""coordinates"":[-87.683593,41.991178]}",46,4450,20,43,24,50,40,True,divvy_104d50d159991a13,2015-05-13 11:18:00,456 | CHI00611 | KA1504000155,2112 W Peterson Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3af2737-a135-11e9-9cda-0a87ae2ba916,Clark St & Elmdale Ave,CHI00631,15,15,In Service,41.9908604481,-87.66972363,"{""type"":""Point"",""coordinates"":[-87.669723629951,41.990860448126]}",40,4451,76,536,16,14,48,True,divvy_2a6d74da214a7c57,2015-05-11 18:37:00,457 | CHI00631 | KA1504000148,Clark St & Elmdale Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3af2c5f-a135-11e9-9cda-0a87ae2ba916,Broadway & Thorndale Ave,CHI00571,19,19,In Service,41.9897425114,-87.6601406209,"{""type"":""Point"",""coordinates"":[-87.6601406209,41.98974251144]}",40,4451,76,13,16,14,48,True,divvy_7a0bcd9db963028c,2015-05-11 18:17:00,15575 | 458 | CHI00571,Broadway & Thorndale Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3af368c-a135-11e9-9cda-0a87ae2ba916,Clark St & Bryn Mawr Ave,CHI00608,15,15,In Service,41.983593,-87.669154,"{""type"":""Point"",""coordinates"":[-87.669154,41.983593]}",46,4451,76,538,24,14,40,True,divvy_cdc6c3c7c8015719,2015-05-11 17:28:00,460 | CHI00608 | KA1504000151,Clark St & Bryn Mawr Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3af3bac-a135-11e9-9cda-0a87ae2ba916,Broadway & Ridge Ave,CHI00337,15,15,In Service,41.9840446107,-87.6602738295,"{""type"":""Point"",""coordinates"":[-87.6602738295,41.9840446107]}",40,4451,76,539,16,14,48,True,divvy_e9c464857eaeff15,2015-05-11 16:41:00,15578 | 461 | CHI00337,Broadway & Ridge Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3af40f1-a135-11e9-9cda-0a87ae2ba916,Winchester (Ravenswood) Ave & Balmoral Ave,CHI00630,15,15,In Service,41.979762,-87.67753,"{""type"":""Point"",""coordinates"":[-87.67753,41.979762]}",46,22616,6,664,24,15,40,True,divvy_c0c02d9c7c8af030,2018-01-01 01:25:15,462 | CHI00630 | KA1504000147,Winchester (Ravenswood) Ave & Balmoral Ave,Divvy_Trips_2018_Q1.zip,unverified_first_trip_proxy,,possible_rename
a3af460f-a135-11e9-9cda-0a87ae2ba916,Clark St & Berwyn Ave,CHI00530,19,19,In Service,41.978017,-87.668019,"{""type"":""Point"",""coordinates"":[-87.668019,41.978017]}",40,22616,76,540,16,15,48,True,divvy_6e1e05eedc644339,2015-05-14 12:26:00,463 | CHI00530 | KA1504000146,Clark St & Berwyn Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3af4b26-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Foster Ave,CHI00625,15,15,In Service,41.9758109756,-87.6795098986,"{""type"":""Point"",""coordinates"":[-87.679509898579,41.975810975575]}",13,21849,6,106,24,20,40,True,divvy_b273a9ff5365f618,2015-05-14 07:15:00,464 | CHI00625 | KA1504000149,Damen Ave & Foster Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,name_has_multiple_locations
a3af52bc-a135-11e9-9cda-0a87ae2ba916,Marine Dr & Ainslie St,CHI00617,23,23,In Service,41.9716,-87.650154,"{""type"":""Point"",""coordinates"":[-87.650154,41.9716]}",40,22616,31,635,16,15,48,True,divvy_6c4d1a12983e98d2,2015-07-17 13:21:00,465 | CHI00617 | KA1504000171,Marine Dr & Ainslie St,Divvy_Trips_2015_Q3Q4.zip,unverified_first_trip_proxy,,
a3af5804-a135-11e9-9cda-0a87ae2ba916,Ridge Blvd & Touhy Ave,CHI00793,11,11,In Service,42.0121322774,-87.6829126443,"{""type"":""Point"",""coordinates"":[-87.6829126443,42.01213227742]}",3,22528,10,44,5,12,49,True,divvy_ab7a7751dc9a34e5,2015-05-16 10:51:00,466 | CHI00793 | RP-006,Ridge Blvd & Touhy Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3af5d1c-a135-11e9-9cda-0a87ae2ba916,Western Ave & Lunt Ave,CHI00801,15,15,In Service,42.0085943972,-87.6904922389,"{""type"":""Point"",""coordinates"":[-87.6904922389,42.0085943972]}",42,22528,20,42,27,12,40,True,divvy_fc9f1e2f6cbf7a74,2015-05-15 18:21:00,467 | CHI00801 | RP-005,Western Ave & Lunt Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3af624c-a135-11e9-9cda-0a87ae2ba916,Budlong Woods Library,CHI00350,11,11,In Service,41.9836647089,-87.6964225611,"{""type"":""Point"",""coordinates"":[-87.6964225611,41.98366470886]}",46,4450,20,15,24,50,40,True,divvy_7ee2b3b4dd2602c5,2015-05-06 23:09:00,15585 | 468 | CHI00350,Budlong Woods Library,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3af6c2f-a135-11e9-9cda-0a87ae2ba916,St. Louis Ave & Balmoral Ave,CHI00659,15,15,In Service,41.9803942348,-87.7161149615,"{""type"":""Point"",""coordinates"":[-87.7161149615,41.98039423475]}",28,21849,13,167,38,20,39,True,divvy_87188215fc856c43,2015-05-17 11:25:00,469 | CHI00659 | KA1504000161,St. Louis Ave & Balmoral Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3af71a9-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & Foster Ave,CHI00651,11,11,In Service,41.975672,-87.709261,"{""type"":""Point"",""coordinates"":[-87.709261,41.975672]}",28,21849,13,167,38,20,39,True,divvy_182cd2eb350e37c1,2015-05-06 14:17:00,470 | CHI00651 | KA1504000128,Kedzie Ave & Foster Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3af76f8-a135-11e9-9cda-0a87ae2ba916,Francisco Ave & Foster Ave,CHI00638,15,15,In Service,41.9756327252,-87.7014194389,"{""type"":""Point"",""coordinates"":[-87.7014194389,41.97563272521]}",46,21849,6,620,24,20,40,True,divvy_8c058ba19bcf3448,2015-05-14 17:24:00,471 | CHI00638 | KA1504000160,Francisco Ave & Foster Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3af7c0e-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Winona St,CHI00548,15,15,In Service,41.9749112968,-87.6925025594,"{""type"":""Point"",""coordinates"":[-87.6925025594,41.97491129677]}",46,21849,6,28,24,20,40,True,divvy_e2ad853aab073045,2015-05-06 16:28:00,472 | CHI00548 | KA1504000078,Lincoln Ave & Winona St,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3af8123-a135-11e9-9cda-0a87ae2ba916,Christiana Ave & Lawrence Ave,CHI00302,15,15,In Service,41.9683544936,-87.7118306675,"{""type"":""Point"",""coordinates"":[-87.7118306675,41.96835449363]}",2,21849,14,118,20,20,33,True,divvy_9a9887d923fe5792,2015-05-16 20:05:00,15615 | 474 | 860 | CHI00302,Christiana Ave & Lawrence Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,possible_rename
a3af8642-a135-11e9-9cda-0a87ae2ba916,Washtenaw Ave & Lawrence Ave,CHI00217,15,15,In Service,41.9687297,-87.6962603,"{""type"":""Point"",""coordinates"":[-87.6962603,41.9687297]}",46,21849,6,28,24,20,40,True,divvy_51568abf3a83dbf7,2015-05-06 00:24:00,475 | CHI00217 | KA1504000080,Washtenaw Ave & Lawrence Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3af8b51-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & Leland Ave,CHI00639,15,15,In Service,41.966686362,-87.7080519806,"{""type"":""Point"",""coordinates"":[-87.7080519806,41.96668636205]}",2,21849,14,258,20,20,33,True,divvy_19f21b265ef1bb2d,2015-05-06 08:10:00,476 | CHI00639 | KA1504000126,Kedzie Ave & Leland Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3af9064-a135-11e9-9cda-0a87ae2ba916,Manor Ave & Leland Ave,CHI00633,11,11,In Service,41.965875,-87.700825,"{""type"":""Point"",""coordinates"":[-87.700825,41.965875]}",2,21849,14,258,20,20,40,True,divvy_d9d162f359f2da7b,2015-05-06 00:28:00,477 | CHI00633 | KA1504000127,Manor Ave & Leland Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3af956e-a135-11e9-9cda-0a87ae2ba916,Rockwell St & Eastwood Ave,CHI00581,15,15,In Service,41.9659001398,-87.6936384935,"{""type"":""Point"",""coordinates"":[-87.6936384935,41.96590013976]}",13,21849,6,666,18,20,47,True,divvy_80c26acc25a8f8b0,2015-05-05 15:21:00,478 | CHI00581 | KA1504000093,Rockwell St & Eastwood Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3af9a83-a135-11e9-9cda-0a87ae2ba916,Drake Ave & Montrose Ave,CHI00227,15,14,In Service,41.9611540757,-87.7165690733,"{""type"":""Point"",""coordinates"":[-87.7165690733,41.96115407569]}",2,21538,14,24,12,20,33,True,divvy_5249f5d029cac456,2015-05-05 15:09:00,479 | CHI00227 | KA1504000097,Drake Ave & Montrose Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3af9f99-a135-11e9-9cda-0a87ae2ba916,Albany Ave & Montrose Ave,CHI01768,11,11,In Service,41.961041,-87.705866,"{""type"":""Point"",""coordinates"":[-87.705866,41.961041]}",2,21538,16,214,20,39,33,True,divvy_89494ef516f9f3ac,2016-07-01 08:43:18,15621 | 480 | CHI01768,Albany (Kedzie) Ave & Montrose Ave | Albany Ave & Montrose Ave,Divvy_Trips_2016_Q3Q4.zip,unverified_first_trip_proxy,,
a3afa4c3-a135-11e9-9cda-0a87ae2ba916,California Ave & Montrose Ave,CHI00300,15,14,In Service,41.961068,-87.695439,"{""type"":""Point"",""coordinates"":[-87.695439,41.961068]}",2,21538,16,214,20,39,33,True,divvy_adee2d86137cb686,2015-07-07 17:19:00,15622 | 481 | CHI00300,California Ave & Montrose Ave,Divvy_Trips_2015_Q3Q4.zip,unverified_first_trip_proxy,,
a3afa9dc-a135-11e9-9cda-0a87ae2ba916,Campbell Ave & Montrose Ave,CHI00214,15,15,In Service,41.961524,-87.691177,"{""type"":""Point"",""coordinates"":[-87.691177,41.961524]}",13,21849,6,621,18,20,47,True,divvy_c801de9c24b15380,2015-05-14 16:58:00,15623 | 482 | CHI00214,Campbell Ave & Montrose Ave | Campbell Ave & Montrose Ave (Temp),Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,name_has_multiple_locations
a3afaef3-a135-11e9-9cda-0a87ae2ba916,Avondale Ave & Irving Park Rd,CHI00215,19,19,In Service,41.953393,-87.732002,"{""type"":""Point"",""coordinates"":[-87.732002,41.953393]}",25,22618,16,295,50,21,45,True,divvy_499713f1b489337b,2016-07-01 10:31:55,15624 | 483 | CHI00215,Avondale Ave & Irving Park Rd,Divvy_Trips_2016_Q3Q4.zip,unverified_first_trip_proxy,,possible_rename
a3afb401-a135-11e9-9cda-0a87ae2ba916,Monticello Ave & Irving Park Rd,CHI00593,15,15,In Service,41.9540048388,-87.7191281797,"{""type"":""Point"",""coordinates"":[-87.7191281797,41.95400483876]}",2,21538,16,364,50,39,45,True,divvy_1fd49f3a047230f1,2015-05-07 18:56:00,484 | CHI00593 | KA1504000139,Monticello Ave & Irving Park Rd,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3afb917-a135-11e9-9cda-0a87ae2ba916,Sawyer Ave & Irving Park Rd,CHI00579,16,15,In Service,41.9536,-87.70931,"{""type"":""Point"",""coordinates"":[-87.70931,41.9536]}",2,21538,16,325,20,39,33,True,divvy_aa163b8be295c972,2015-05-04 17:58:00,485 | CHI00579 | KA1504000096,Sawyer Ave & Irving Park Rd,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3afbe2e-a135-11e9-9cda-0a87ae2ba916,Oakley Ave & Irving Park Rd,CHI00369,15,15,In Service,41.9543408522,-87.6860796243,"{""type"":""Point"",""coordinates"":[-87.6860796243,41.95434085219]}",13,21538,46,623,18,39,47,True,divvy_8620c4e16a5faaab,2015-05-13 14:22:00,486 | CHI00369 | KA1504000158,Oakley Ave & Irving Park Rd,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3afc347-a135-11e9-9cda-0a87ae2ba916,California Ave & Byron St,CHI00535,19,19,In Service,41.9521621933,-87.698051113,"{""type"":""Point"",""coordinates"":[-87.698051113,41.95216219326]}",2,21538,16,372,20,39,35,True,divvy_4d3ffb80090d12d6,2015-07-07 16:36:00,15628 | 487 | CHI00535,California Ave & Byron St,Divvy_Trips_2015_Q3Q4.zip,unverified_first_trip_proxy,,
a3afc858-a135-11e9-9cda-0a87ae2ba916,Pulaski Rd & Eddy St,CHI00538,11,11,In Service,41.946264,-87.731023,"{""type"":""Point"",""coordinates"":[-87.731023,41.946264]}",27,22618,16,329,21,21,30,True,divvy_8ea7382cb5bf63f8,2020-01-01 01:12:37,488 | CHI00538 | KA1504000141,Pulaski Rd & Eddy St | Pulaski Rd & Eddy St (Temp),Divvy_Trips_2020_Q1.zip,unverified_first_trip_proxy,2015-05-13 17:16:00,earlier_same_name_history | name_has_multiple_locations
a3afcd70-a135-11e9-9cda-0a87ae2ba916,Drake Ave & Addison St,CHI00536,15,15,In Service,41.947326,-87.717582,"{""type"":""Point"",""coordinates"":[-87.717582,41.947326]}",15,21538,16,325,12,39,35,True,divvy_0fb47ab015b9aab8,2015-05-13 14:13:00,489 | CHI00536 | KA1504000142,Drake Ave & Addison St,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3afd294-a135-11e9-9cda-0a87ae2ba916,Troy St & Elston Ave,CHI00570,15,15,In Service,41.9452435685,-87.7066499009,"{""type"":""Point"",""coordinates"":[-87.7066499009,41.94524356848]}",2,21538,22,425,20,39,33,True,divvy_f9bdeaa06bac613a,2015-05-05 16:42:00,15631 | 490 | CHI00570,Troy St & Elston Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3afd7ab-a135-11e9-9cda-0a87ae2ba916,Talman Ave & Addison St,CHI00610,15,15,In Service,41.9466358306,-87.694614758,"{""type"":""Point"",""coordinates"":[-87.694614758,41.9466358306]}",13,21538,46,110,18,39,47,True,divvy_75f565842814bd58,2015-05-04 18:17:00,15632 | 491 | CHI00610,Talman Ave & Addison St,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3afdcbf-a135-11e9-9cda-0a87ae2ba916,Leavitt St & Addison St,CHI00529,15,15,In Service,41.946655,-87.683359,"{""type"":""Point"",""coordinates"":[-87.683359,41.946655]}",13,21538,46,614,18,39,32,True,divvy_131833a69740ad7a,2015-05-13 17:15:00,492 | CHI00529 | KA1504000143,Leavitt St & Addison St,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3afe1dc-a135-11e9-9cda-0a87ae2ba916,Western Ave & Roscoe St,CHI00614,11,11,In Service,41.943034,-87.687288,"{""type"":""Point"",""coordinates"":[-87.687288,41.943034]}",16,21538,46,615,40,39,32,True,divvy_125dda4fdd5b8036,2015-05-04 15:56:00,15634 | 493 | CHI00614,Western Ave & Roscoe St,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,possible_rename
a3afe6ed-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & Bryn Mawr Ave,CHI00646,15,14,In Service,41.9822297591,-87.7088865638,"{""type"":""Point"",""coordinates"":[-87.708886563778,41.982229759115]}",46,21849,13,167,38,20,39,True,divvy_8df25bb069eeb28c,2015-05-18 19:11:00,494 | CHI00646 | KA1504000167,Kedzie Ave & Bryn Mawr Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3afebff-a135-11e9-9cda-0a87ae2ba916,Keystone Ave & Montrose Ave,CHI00643,11,11,In Service,41.9611080162,-87.7289701012,"{""type"":""Point"",""coordinates"":[-87.7289701012,41.96110801623]}",28,21869,14,257,38,48,39,True,divvy_5ac81089be6fe282,2015-05-16 18:34:00,495 | CHI00643 | KA1504000164,Keystone Ave & Montrose Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3aff10c-a135-11e9-9cda-0a87ae2ba916,Avers Ave & Belmont Ave,CHI00962,11,11,In Service,41.939408,-87.723574,"{""type"":""Point"",""coordinates"":[-87.723574,41.939408]}",27,21538,22,138,21,39,30,True,divvy_ac59067ce9166265,2015-05-13 20:36:00,15640 | 496 | CHI00962,Avers Ave & Belmont Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3aff616-a135-11e9-9cda-0a87ae2ba916,Kimball Ave & Belmont Ave,CHI00577,15,15,In Service,41.9393939534,-87.7120676637,"{""type"":""Point"",""coordinates"":[-87.71206766367,41.939393953443]}",15,21538,22,138,12,39,35,True,divvy_9d6c32f5ea395291,2015-05-02 13:39:00,497 | CHI00577 | KA150400009X,Kimball Ave & Belmont Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3affb22-a135-11e9-9cda-0a87ae2ba916,California Ave & Fletcher St,CHI00616,19,19,In Service,41.9384287915,-87.698007756,"{""type"":""Point"",""coordinates"":[-87.698007756,41.93842879148]}",2,21538,22,466,20,39,35,True,divvy_ecb8aad5beb08a0d,2015-05-04 18:10:00,15642 | 498 | CHI00616,California Ave & Fletcher St,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3b00055-a135-11e9-9cda-0a87ae2ba916,Kosciuszko Park,CHI00623,15,15,In Service,41.9305853714,-87.7237773635,"{""type"":""Point"",""coordinates"":[-87.7237773635,41.93058537138]}",27,22535,23,107,17,1,35,True,divvy_98eac964e13bbfe2,2015-05-01 11:54:00,15643 | 499 | CHI00623,Kosciuszko Park,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3b0060d-a135-11e9-9cda-0a87ae2ba916,Central Park Ave & Elbridge Ave,CHI00550,15,15,In Service,41.9353372826,-87.7168892935,"{""type"":""Point"",""coordinates"":[-87.7168892935,41.93533728263]}",15,21538,22,55,12,39,35,True,divvy_e88c223b90c1cc63,2015-05-04 19:27:00,15644 | 500 | CHI00550,Central Park Ave & Elbridge Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3b00b3a-a135-11e9-9cda-0a87ae2ba916,Richmond St & Diversey Ave,CHI00552,15,15,In Service,41.9319019689,-87.7011951301,"{""type"":""Point"",""coordinates"":[-87.7011951301,41.93190196886]}",15,22535,23,548,40,1,1,True,divvy_afd3a4cf4867d420,2015-05-05 16:09:00,15645 | 501 | CHI00552,Richmond St & Diversey Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3b0104c-a135-11e9-9cda-0a87ae2ba916,California Ave & Altgeld St,CHI00628,15,15,In Service,41.92669,-87.697668,"{""type"":""Point"",""coordinates"":[-87.697668,41.92669]}",15,22535,23,548,41,1,1,True,divvy_5b4f3e24733b3e46,2015-05-13 21:52:00,15646 | 502 | CHI00628,California Ave & Altgeld St,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3b01a86-a135-11e9-9cda-0a87ae2ba916,Campbell Ave & Fullerton Ave,CHI00634,15,15,In Service,41.9246324716,-87.6893070063,"{""type"":""Point"",""coordinates"":[-87.6893070063,41.92463247165]}",24,22535,23,323,41,1,1,True,divvy_c2689773fd667095,2015-05-21 18:39:00,15648 | 504 | CHI00634,Campbell Ave & Fullerton Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3b01f9c-a135-11e9-9cda-0a87ae2ba916,Winchester Ave & Elston Ave,CHI00599,15,15,In Service,41.9240908504,-87.6764600747,"{""type"":""Point"",""coordinates"":[-87.6764600747,41.92409085038]}",16,21190,23,209,40,16,32,True,divvy_a5ca9e5f878209c8,2015-05-07 18:43:00,505 | CHI00599 | KA1504000140,Winchester Ave & Elston Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3b024aa-a135-11e9-9cda-0a87ae2ba916,Spaulding Ave & Armitage Ave,CHI00635,15,14,In Service,41.9171080348,-87.7102209628,"{""type"":""Point"",""coordinates"":[-87.710220962763,41.917108034789]}",15,22535,23,387,49,1,26,True,divvy_9a847a04877c2614,2015-04-30 23:57:00,15650 | 506 | CHI00635,Spaulding Ave & Armitage Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3b029be-a135-11e9-9cda-0a87ae2ba916,Humboldt Blvd & Armitage Ave,CHI00636,19,19,In Service,41.917513394,-87.7018089555,"{""type"":""Point"",""coordinates"":[-87.7018089555,41.91751339399]}",15,22535,23,322,41,1,1,True,divvy_cc56283b4656ee4b,2015-05-01 17:57:00,15651 | 507 | CHI00636,Humboldt Blvd & Armitage Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3b02ef1-a135-11e9-9cda-0a87ae2ba916,Central Park Ave & North Ave,CHI00637,15,15,In Service,41.9096568756,-87.7166319516,"{""type"":""Point"",""coordinates"":[-87.7166319516,41.90965687563]}",10,22535,24,422,49,5,26,True,divvy_dab72980135cd7cd,2015-05-01 19:17:00,15652 | 508 | CHI00637,Central Park Ave & North Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3b0b291-a135-11e9-9cda-0a87ae2ba916,Troy St & North Ave,CHI00641,15,15,In Service,41.9097693017,-87.7052804871,"{""type"":""Point"",""coordinates"":[-87.7052804871,41.90976930169]}",10,4299,25,301,49,4,26,True,divvy_8d28b519f5cbdc33,2015-05-01 19:50:00,15653 | 509 | CHI00641,Troy St & North Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3b0b801-a135-11e9-9cda-0a87ae2ba916,Spaulding Ave & Division St,CHI00644,11,11,In Service,41.9027065944,-87.709219571,"{""type"":""Point"",""coordinates"":[-87.709219571,41.90270659438]}",10,4299,24,150,49,5,26,True,divvy_5399389d2da8be71,2015-05-02 10:00:00,15654 | 510 | CHI00644,Spaulding Ave & Division St,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3b0bd42-a135-11e9-9cda-0a87ae2ba916,Albany Ave & Bloomingdale Ave,CHI00645,15,15,In Service,41.9140267127,-87.705126462,"{""type"":""Point"",""coordinates"":[-87.705126462,41.91402671273]}",10,22535,23,386,41,1,26,True,divvy_9f2606d4f715adf5,2015-05-06 15:36:00,15655 | 511 | CHI00645,Albany Ave & Bloomingdale Ave,Divvy_Trips_2015-Q1Q2.zip,unverified_first_trip_proxy,,
a3b0ccad-a135-11e9-9cda-0a87ae2ba916,Ridge Blvd & Howard St,CHI01041,11,11,In Service,42.019276,-87.68452,"{""type"":""Point"",""coordinates"":[-87.68452,42.019276]}",3,22528,10,52,5,12,49,True,divvy_f9915f2d98c59ea0,2016-07-23 12:36:27,514 | CHI01041,Ridge Blvd & Howard St,Divvy_Trips_2016_Q3Q4.zip,unverified_first_trip_proxy,,
a3b0d1d5-a135-11e9-9cda-0a87ae2ba916,Paulina St & Howard St,CHI01214,19,19,In Service,42.019159,-87.673573,"{""type"":""Point"",""coordinates"":[-87.673573,42.019159]}",3,21853,10,489,5,9,49,True,divvy_d75a21fdd1a0996b,2016-07-08 18:47:19,515 | CHI01214,Paulina St & Howard St,Divvy_Trips_2016_Q3Q4.zip,unverified_first_trip_proxy,,
a3b0d6ec-a135-11e9-9cda-0a87ae2ba916,Clark St & Jarvis Ave,CHI01212,11,11,In Service,42.015963,-87.675005,"{""type"":""Point"",""coordinates"":[-87.675005,42.015963]}",3,21853,10,489,5,9,49,True,divvy_0a21ae5c17b35bf8,2016-07-08 19:22:58,517 | CHI01212,Clark St & Jarvis Ave,Divvy_Trips_2016_Q3Q4.zip,unverified_first_trip_proxy,,
a3b0dc1f-a135-11e9-9cda-0a87ae2ba916,Conservatory Dr & Lake St,CHI01170,11,11,In Service,41.885502,-87.716866,"{""type"":""Point"",""coordinates"":[-87.716866,41.885502]}",11,21572,28,176,23,30,28,True,divvy_79e87e85dbdc5af3,2016-06-02 14:12:00,518 | CHI01170,Conservatory Dr & Lake St,Divvy_Trips_2016_Q1Q2.zip,unverified_first_trip_proxy,,
a3b0e141-a135-11e9-9cda-0a87ae2ba916,Wolcott Ave & Fargo Ave,CHI01266,11,11,In Service,42.016977,-87.677725,"{""type"":""Point"",""coordinates"":[-87.677725,42.016977]}",3,21853,10,52,5,9,49,True,divvy_7c2aafe6ae2b10c7,2016-07-08 07:56:19,519 | CHI01266,Wolcott Ave & Fargo Ave,Divvy_Trips_2016_Q3Q4.zip,unverified_first_trip_proxy,,
a3b0e657-a135-11e9-9cda-0a87ae2ba916,Greenview Ave & Jarvis Ave,CHI01287,19,19,In Service,42.015962,-87.66857,"{""type"":""Point"",""coordinates"":[-87.66857,42.015962]}",3,21853,10,357,5,9,49,True,divvy_095b4298189f1b1c,2016-07-07 14:19:46,520 | CHI01287,Greenview Ave & Jarvis Ave,Divvy_Trips_2016_Q3Q4.zip,unverified_first_trip_proxy,,
a3b0eb93-a135-11e9-9cda-0a87ae2ba916,Bosworth Ave & Howard St,CHI00664,11,11,In Service,42.019537,-87.669563,"{""type"":""Point"",""coordinates"":[-87.669563,42.019537]}",3,21853,10,340,5,9,49,True,divvy_25731479772f672e,2016-07-08 08:11:00,16806 | 522 | CHI00664,Bosworth Ave & Howard St,Divvy_Trips_2016_Q3Q4.zip,unverified_first_trip_proxy,,
a3b0f0b6-a135-11e9-9cda-0a87ae2ba916,Eastlake Ter & Howard St,CHI01097,15,15,In Service,42.0192025019,-87.6643028855,"{""type"":""Point"",""coordinates"":[-87.664302885532,42.019202501932]}",3,21853,10,357,5,9,49,True,divvy_da39a5367fc6ceb1,2022-09-29 10:11:03,523 | CHI01097,Eastlake Ter & Howard St,202209-divvy-tripdata.zip,unverified_first_trip_proxy,,
